Row_id,Raion,Denumire raion,Sub Raion,Nr articol,Denumire articol, Cantitate vanduta ,Pret de vanzare
1722,6,GRESIE SI FAIANTA,6,11575935,GRESIE INT/EXT 29.7X59.8CM ASHVILLE BEJ, 5     ,52.64
1723,6,GRESIE SI FAIANTA,40,11629562,COLTAR PLACARE ESPANIA CINNAMON, 5     ,89
1724,6,GRESIE SI FAIANTA,11,11316865,BRÂU 5X40.2CM E-PROJECT TURCOAZ, 6     ,19.8
1725,6,GRESIE SI FAIANTA,11,11434374,FAIANTA 20X60CM MARBLE ROOM BEJ, 6     ,46.33
1726,6,GRESIE SI FAIANTA,11,11434430,FAIANTA 20X60CM  MYSTERY LAND GRI, 6     ,48.49
1727,6,GRESIE SI FAIANTA,11,11434514,"FAIANTA 29,7X60CM CATALONIA MARO", 6     ,49.88
1728,6,GRESIE SI FAIANTA,6,11509456,TREAPTA GRESIE 30X120CM PARADISO, 6     ,49.9
1729,6,GRESIE SI FAIANTA,6,11522826,GRESIE INT/EXT 30X7.4CM TROYA BIANCO, 6     ,33.63
1730,6,GRESIE SI FAIANTA,30,11557336,CHIT WEBEREPOX EASY 2.5KG STEEL, 6     ,149.9
1731,6,GRESIE SI FAIANTA,11,11365865,"BRÂU 5X40,2 CANVAS LINII BEJ DESCHIS", 7     ,9.29
1732,6,GRESIE SI FAIANTA,8,11547375,GRESIE EXTERIOR 42X42CM G424 GRI, 7     ,60.49
1733,6,GRESIE SI FAIANTA,11,11624564,DÉCOR FAIANTA 25X60CM SONORA, 7     ,39.9
1734,6,GRESIE SI FAIANTA,20,11689811,MOZAIC STICLA OPTIC ROZ 32.8X32.8X0.4CM, 7     ,29.9
1735,6,GRESIE SI FAIANTA,8,11519144,GRESIE EXTERIOR 22X85CM RAINFOREST NOGAL, 8     ,133.51
1736,6,GRESIE SI FAIANTA,30,11557301,CHIT WEBEREPOX EASY 2.5KG BLACK, 8     ,149.9
1737,6,GRESIE SI FAIANTA,11,11624543,DÉCOR FAIANTA 25X60CM SONORA KOLA, 8     ,32.9
1738,6,GRESIE SI FAIANTA,30,11714052,CHIT ROSTURI 5KG NUTT WEBERCOLOR DESIGN, 8     ,42.9
1739,6,GRESIE SI FAIANTA,8,11734933,GRESIE EXT/INT 15X60CM AMATO BEJ, 8     ,74.66
1740,6,GRESIE SI FAIANTA,20,11417910,MOZAIC STICL? TONIC BLEU NEO 30X30X0.8CM, 9     ,16.9
1741,6,GRESIE SI FAIANTA,6,11508105,GRESIE INT/EXT18.6X18.6CM ETHNO 17 MIX, 9     ,83.1
1742,6,GRESIE SI FAIANTA,30,11557343,CHIT WEBEREPOX EASY 2.5KG CEMENT, 9     ,149.9
1743,6,GRESIE SI FAIANTA,6,11564644,GRESIE INT/EXT 15X60CM VANKUVER GP MARO, 9     ,81.46
1744,6,GRESIE SI FAIANTA,11,11316844,BRÂU 5X40.2CM E-PROJECT RO?U, 10     ,19.8
1745,6,GRESIE SI FAIANTA,11,11375000,DÉCOR FAIAN??  25X75CM CAR, 10     ,58
1746,6,GRESIE SI FAIANTA,40,11666550,WOODIE B&W EXT-INTERIOR 0.764 M2, 10     ,144.4
1747,6,GRESIE SI FAIANTA,30,11714045,CHIT ROSTURI 5KG SESAME WEBERCOLOR DES, 10     ,36.9
1748,6,GRESIE SI FAIANTA,11,11720842,DECOR 25X40CM TRAVERTINO CIRCLE, 10     ,67.35
1749,6,GRESIE SI FAIANTA,40,10292415,COL? PLACARE EXTERIOR BRASILIA ARTIC 1ML, 11     ,76
1750,6,GRESIE SI FAIANTA,25,10368582,PROFIL TREAPT? AL 2.5M 93 CAUCIUC BRONZ, 11     ,70
1751,6,GRESIE SI FAIANTA,40,10751062,PLAC? MURAL EXT BRASILIA BLACK 0.5 MP, 11     ,49.5
1752,6,GRESIE SI FAIANTA,11,11330305,DÉCOR FAIAN?? 20X50CM FACTORY MOMENT GRI, 11     ,39.48
1753,6,GRESIE SI FAIANTA,25,10368414,PROFIL DILATA?IE AL 2.5M 7E MAHON, 12     ,60.36
1754,6,GRESIE SI FAIANTA,11,10756774,DECOR FAIAN?? 20X40 PRIMAVERA MOV 2BUC, 12     ,49.5
1755,6,GRESIE SI FAIANTA,11,11316851,BRÂU 5X40.2CM E-PROJECT VERDE, 12     ,19.8
1756,6,GRESIE SI FAIANTA,11,11401341,DÉCOR FAIAN?? 30X60CM EVIA, 12     ,53.01
1757,6,GRESIE SI FAIANTA,6,11435312,GRESIE INT/EXT 33X33CM MAROCCO GRI, 12     ,53.63
1758,6,GRESIE SI FAIANTA,6,11508070,GRESIE INT/EXT18.6X18.6CM ETHNO 4 MIX, 12     ,83.1
1759,6,GRESIE SI FAIANTA,6,11508112,GRESIE INT/EXT18.6X18.6CM ETHNO 18 MIX, 12     ,83.1
1760,6,GRESIE SI FAIANTA,30,11557350,CHIT WEBEREPOX EASY 2.5KG PEARL GREY, 12     ,149.9
1761,6,GRESIE SI FAIANTA,30,11557364,CHIT WEBEREPOX EASY 2.5KG WHITE, 12     ,149.9
1762,6,GRESIE SI FAIANTA,8,11734940,GRESIE EXT/INT 15X60CM LISTELINI BEJ, 12     ,74.66
1763,6,GRESIE SI FAIANTA,6,11755380,GRESIE INTERIOR 42X42CM CORSICA NATURAL, 12     ,64.66
1764,6,GRESIE SI FAIANTA,8,10862103,GRESIE EXTERIOR 30X60CM PORFIDO MARO, 13     ,63.66
1765,6,GRESIE SI FAIANTA,6,11508091,GRESIE INT/EXT18.6X18.6CM ETHNO 13 MIX, 13     ,83.1
1766,6,GRESIE SI FAIANTA,40,11556930,PLACA FATADA 31X62CM HARDROCK BEJ, 13     ,60.62
1767,6,GRESIE SI FAIANTA,30,11557371,CHIT WEBEREPOX EASY 2.5KG LINEN, 13     ,149.9
1768,6,GRESIE SI FAIANTA,20,11605804,MOZAIC 20X29.9CM ZAMBEZI ALBASTRU, 13     ,69.9
1769,6,GRESIE SI FAIANTA,30,11713996,CHIT ROSTURI 5KG COFEE WEBERCOLOR DESIGN, 13     ,42.9
1770,6,GRESIE SI FAIANTA,6,11370310,GRESIE INTERIOR 45X45CM  MOMENTS MIX, 14     ,72.74
1771,6,GRESIE SI FAIANTA,6,11508133,GRESIE INT/EXT18.6X18.6CM ETHNO 23 MIX, 14     ,83.1
1772,6,GRESIE SI FAIANTA,6,11510254,TREAPTA GRESIE 30X120CM SAHARA, 14     ,43.9
1773,6,GRESIE SI FAIANTA,6,11576404,GRESIE INTERIOR 60X120CM MIRAJ MARO RTF, 14     ,136.66
1774,6,GRESIE SI FAIANTA,11,11576481,FAIANTA 20X60CM GRI STRUCTURAT, 14     ,43.09
1775,6,GRESIE SI FAIANTA,20,11624592,MOZAIC 25X25CM SONORA, 14     ,21.9
1776,6,GRESIE SI FAIANTA,11,11624606,LIST 4.5X75CM SUPER INOX, 14     ,49.9
1777,6,GRESIE SI FAIANTA,40,11625663,PLACARE MURALA PIATRA REC INT MASSIVE MR, 14     ,113.36
1778,6,GRESIE SI FAIANTA,40,11629590,PLACARE MURALA INT BLOCKS 4 CULORI, 14     ,125.06
1779,6,GRESIE SI FAIANTA,30,10937710,ADEZIV EXTERIOR 27.5KG CERESIT CM11+, 15     ,27.19
1780,6,GRESIE SI FAIANTA,11,11316830,DECOR 20.2X40CM E-PROJECT ALB, 15     ,37
1781,6,GRESIE SI FAIANTA,11,11355162,"BRÂU 5X40,2CM E-PROJECT MOV", 15     ,17.9
1782,6,GRESIE SI FAIANTA,11,11562124,DÉCOR FAIANTA 30X60CM BORNEO 2 ALB, 15     ,95.58
1783,6,GRESIE SI FAIANTA,6,10909941,GRESIE 60X60CM RECTIF.SOLUBLE BEJ1, 16     ,71.28
1784,6,GRESIE SI FAIANTA,40,11334505,TRAVERTIN IN/EX RAINCOLOR TUMBL10X10X1CM, 16     ,63.5
1785,6,GRESIE SI FAIANTA,6,11564602,GRESIE INT/EXT 15X60CM OAK GP BEJ, 16     ,81.46
1786,6,GRESIE SI FAIANTA,11,11652851,DÉCOR FAIANTA 30X60CM MARBLE WAVE, 16     ,101.9
1787,6,GRESIE SI FAIANTA,25,10368365,PROFIL TREAPT? AL 2.5M 91 CAUCIUC NEGRU, 17     ,70
1788,6,GRESIE SI FAIANTA,11,11471796,"FAIANTA 29,7X60CM CATALONIA MARO", 17     ,49.88
1789,6,GRESIE SI FAIANTA,11,11341624,DÉCOR FAIAN?? 10X20CM METRO CELTIC GRI, 18     ,2.9
1790,6,GRESIE SI FAIANTA,6,11348841,GRESIE INTERIOR 20.5X61.5CM TIMBER ROBLE, 18     ,49.81
1791,6,GRESIE SI FAIANTA,6,11413563,GRESIE INTERIOR 40X40CM BALI MARO, 18     ,50.29
1792,6,GRESIE SI FAIANTA,8,11502204,GRESIE EXT/INT 31X62CM RAPOLANO MARO, 18     ,66.06
1793,6,GRESIE SI FAIANTA,30,11557315,CHIT WEBEREPOX EASY 2.5KG DARK CHOCOLATE, 18     ,149.9
1794,6,GRESIE SI FAIANTA,20,11375063,"DÉCOR FAIAN??  24,86X25CM MOZAIC CAR", 19     ,29.9
1795,6,GRESIE SI FAIANTA,11,11413500,DÉCOR 25X40CM BALI 4, 19     ,25
1796,6,GRESIE SI FAIANTA,6,11562250,TREAPTA INT/EXT 29.8X119.8 INTERO NG RTF, 19     ,89
1797,6,GRESIE SI FAIANTA,40,11629541,COLTAR PLACARE ARENA CAPPUCINO, 19     ,86.9
1798,6,GRESIE SI FAIANTA,11,11518430,FAIANTA 10X20CM METRO ROSU, 20     ,35.92
1799,6,GRESIE SI FAIANTA,8,11526732,GRESIE EXTERIOR 42X42CM STEJAR, 20     ,77.55
1800,6,GRESIE SI FAIANTA,6,11747484,GRESIE INTERIOR 33X33CM BERGAMO VERDE, 20     ,37.33
1801,6,GRESIE SI FAIANTA,11,10187100,FAIAN?? 25X40CM PANDA MARO, 21     ,50.01
1802,6,GRESIE SI FAIANTA,11,11325153,FAIAN?? METRO 10X20CM RO?U, 21     ,34.4
1803,6,GRESIE SI FAIANTA,11,11413080,LIST 3X40CM RELAX AURA, 21     ,6.9
1804,6,GRESIE SI FAIANTA,6,11564616,GRESIE INT/EXT 15X60CM OAK GP MARO D, 21     ,81.46
1805,6,GRESIE SI FAIANTA,11,10187212,DECOR FAIAN?? 25X40CM FLAVOURS PAHARE, 22     ,20.9
1806,6,GRESIE SI FAIANTA,8,11434171,"GRESIE EXTERIOR 30X60,4CM TREVISE IVORY", 22     ,69.85
1807,6,GRESIE SI FAIANTA,20,11438203,MOZAIC PE PLASA A11 50  32.7X32.7, 22     ,100.58
1808,6,GRESIE SI FAIANTA,40,11530701,PLACARE MURAL? PIATRA RECINT NORA MARBLE, 22     ,102.46
1809,6,GRESIE SI FAIANTA,11,11624613,LIST 1.5X75CM INOX LUCIOS, 22     ,39.9
1810,6,GRESIE SI FAIANTA,11,11683854,DÉCOR FAIANTA 30X60CM ABBA LEMN, 22     ,100.66
1811,6,GRESIE SI FAIANTA,20,11689720,MOZAIC STICLA SEKDEM ALBS 30X30X0.4CM, 22     ,22.9
1812,6,GRESIE SI FAIANTA,30,11713982,CHIT ROSTURI 5KG TOFEE WEBERCOLOR DESIGN, 22     ,36.9
1813,6,GRESIE SI FAIANTA,8,11734961,GRESIE EXT/INT 10X60CM OAK GP BEJ, 22     ,49.41
1814,6,GRESIE SI FAIANTA,40,10301774,PLACARE MURAL? EXT DALLAS 0.5MP, 23     ,34.5
1815,6,GRESIE SI FAIANTA,11,11413493,DÉCOR 25X40CM BALI 3, 23     ,25
1816,6,GRESIE SI FAIANTA,11,11413570,DÉCOR 25X40CM BALI 1, 23     ,25
1817,6,GRESIE SI FAIANTA,6,11509463,CONTRATREAPTA GRESIE 17X120CM PARADISO, 23     ,29.9
1818,6,GRESIE SI FAIANTA,6,11564581,GRESIE INT/EXT 15X60CM MILTON GP ALB, 23     ,81.46
1819,6,GRESIE SI FAIANTA,6,11576383,GRESIE INTERIOR 60X60CM 1041RTF, 23     ,100.66
1820,6,GRESIE SI FAIANTA,11,11413584,DÉCOR 25X40CM BALI 2, 24     ,25
1821,6,GRESIE SI FAIANTA,6,11508126,GRESIE INT/EXT18.6X18.6CM ETHNO 21 MIX, 24     ,83.1
1822,6,GRESIE SI FAIANTA,11,11365872,"DÉCOR 25,2X40,2 MEDALION CANVAS FRUNZE", 25     ,19.8
1823,6,GRESIE SI FAIANTA,20,11438196,MOZAIC PE PLASA A62 85 89 32.7X32.7, 25     ,100.58
1824,6,GRESIE SI FAIANTA,11,11652893,DÉCOR FAIANTA 25X75CM TRAVERTIN CREM 3, 25     ,84.26
1825,6,GRESIE SI FAIANTA,11,11413304,DÉCOR 30X60CM LAURENT ALB 2, 26     ,19.9
1826,6,GRESIE SI FAIANTA,40,11530722,PLACARE MURAL? PIATR? RECON IN/EX WOODIE, 26     ,136.76
1827,6,GRESIE SI FAIANTA,30,11714010,CHIT ROSTURI 5KG DK CHOCO WEBERCOLOR DES, 26     ,42.9
1828,6,GRESIE SI FAIANTA,11,11375014,"BRÂU  4,7X75CM CAR", 27     ,17.9
1829,6,GRESIE SI FAIANTA,11,11413472,FAIAN?? 25X40CM BALI MARO, 27     ,62.85
1830,6,GRESIE SI FAIANTA,6,11434913,GRESIE 15X90CM PORTELANATA W DREAM GRI, 27     ,71.98
1831,6,GRESIE SI FAIANTA,6,11526844,"GRESIE INTE/ EXT 29,7X59,8CM CONCRETE MR", 28     ,76.64
1832,6,GRESIE SI FAIANTA,20,11605790,MOZAIC 20X29.9CM ZAMBEZI VERDE, 28     ,69.9
1833,6,GRESIE SI FAIANTA,8,11755331,"GRESIE EXTERIOR 29,8X29,8CM MILTON GRAFI", 28     ,66.6
1834,6,GRESIE SI FAIANTA,25,11373061,LISTELLO ROSU  AL. R3003 12MM 250CM, 29     ,36.9
1835,6,GRESIE SI FAIANTA,11,11667271,DÉCOR FAIANTA 30X60CM LILY GRI SET 2BUC, 29     ,139
1836,6,GRESIE SI FAIANTA,11,11413073,LIST 3X40CM RELAX HD, 30     ,9.89
1837,6,GRESIE SI FAIANTA,6,11508140,GRESIE INT/EXT18.6X18.6CM ETHNO 25 MIX, 30     ,83.1
1838,6,GRESIE SI FAIANTA,11,11567402,DÉCOR FAIANTA 30X60CM DORA 14119HL RTF, 30     ,35.91
1839,6,GRESIE SI FAIANTA,6,11564623,GRESIE INT/EXT 15X60CM DUBLIN GP SMOKY, 31     ,81.46
1840,6,GRESIE SI FAIANTA,20,11605776,MOZAIC 20X29.9CM SANDWOOD BEJ, 31     ,69.9
1841,6,GRESIE SI FAIANTA,11,11624515,FAIANTA 25X60CM SONORA CREM, 31     ,52.35
1842,6,GRESIE SI FAIANTA,25,11375371,PROFIL TREAPTA AL 2.5M CAUCIUC MARO, 32     ,70
1843,6,GRESIE SI FAIANTA,6,11510261,CONTRATREAPTA GRESIE 17X120CM SAHARA, 33     ,22.9
1844,6,GRESIE SI FAIANTA,25,11547963,"PROFIL AL LAMINAT AU MAT 2,7 SMT1106", 33     ,44.9
1845,6,GRESIE SI FAIANTA,40,11625656,PLACARE MURALA PIATRA REC INT HOOD MARO, 33     ,98.1
1846,6,GRESIE SI FAIANTA,11,11413164,DECOR 25X40CM GORTENZIA 2, 34     ,29.9
1847,6,GRESIE SI FAIANTA,11,11413185,DECOR 25X40CM GORTENZIA 4, 34     ,29.9
1848,6,GRESIE SI FAIANTA,11,11526711,FAIANTA 20X60CM SAMIRA AZUR, 34     ,46.33
1849,6,GRESIE SI FAIANTA,20,11689930,MOZAIC CERAM LIVING ALB BEJ26.7X30.9X0.6, 34     ,24.9
1850,6,GRESIE SI FAIANTA,11,11435473,DÉCOR 20X30CM CRISTALINO ALBASTRU, 35     ,59.27
1851,6,GRESIE SI FAIANTA,20,11605783,MOZAIC 20X29.9CM ZAMBEZI IVOAR, 35     ,69.9
1852,6,GRESIE SI FAIANTA,8,11755345,"GRESIE EXTERIOR 29,8X29,8CM MILTON GRI", 35     ,66.6
1853,6,GRESIE SI FAIANTA,25,11373075,LISTELLO ROSU  AL. R3003 20MM 250CM, 36     ,42.9
1854,6,GRESIE SI FAIANTA,20,11689804,MOZAIC STICLA OPTIC VERDE32.8X32.8X0.4CM, 36     ,29.9
1855,6,GRESIE SI FAIANTA,6,11508063,GRESIE INT/EXT18.6X18.6CM ETHNO 3 MIX, 37     ,83.1
1856,6,GRESIE SI FAIANTA,11,11652865,DÉCOR FAIANTA 30X60CM MARBLE GOLD, 37     ,42.9
1857,6,GRESIE SI FAIANTA,6,11755352,GRESIE INT/EXT 15X60CM IMMORTELLE MIX, 37     ,66.11
1858,6,GRESIE SI FAIANTA,11,11401236,DÉCOR FAIAN?? 30X60CM KAYA, 38     ,44.91
1859,6,GRESIE SI FAIANTA,30,11599672,ADEZIV PLACI CERAMICE 24A 1KG, 39     ,19.9
1860,6,GRESIE SI FAIANTA,20,11689881,MOZAIC STICLA OPTIC GRI 32.8X32.8X0.4CM, 39     ,29.9
1861,7,SANITARE,28,10095295,SAVONIER? STATIV? 11X13CM METAL CROMAT, 1     ,9.5
1862,7,SANITARE,28,10261741,CO? GUNOI PORTOCALIU 3L, 1     ,17.9
1863,7,SANITARE,28,10262175,SUPORT PERIU?E DIN?I RO?U R??IN? STAR, 1     ,8.9
1864,7,SANITARE,28,10262742,CO? RUFE NAILON FUCHSIA ACCORDION 90L, 1     ,21.9
1865,7,SANITARE,28,10295754,ANTIDERAPANT MAT CAD? 720X360MM, 1     ,39.9
1866,7,SANITARE,28,10356661,CAPAC WC PERS DIZAB DUROPLAST ETIUDA, 1     ,249
1867,7,SANITARE,28,10623011,SET PERIE+SUPORT TINA DIV CULORI, 1     ,3.8
1868,7,SANITARE,10,10637256,VAS WC SUSPENDAT NEO EVACUARE LAT, 1     ,139
1869,7,SANITARE,10,10637284,VAS WC TURCESC, 1     ,61
1870,7,SANITARE,8,10700011,LAVOAR OMEGA 65CM ALB PENTRU BAZ? MOCCA, 1     ,139
1871,7,SANITARE,28,10759476,CONSOLE 42CM, 1     ,7.99
1872,7,SANITARE,20,10775016,ÎNCHID DU? SEMIROT ST4MM CLAR? 90X90, 1     ,329
1873,7,SANITARE,20,10775044,ÎNCHIDERE DU? SEMIROT ST4MM CLAR? 80X80, 1     ,299
1874,7,SANITARE,28,10776696,SET ACCESORII FIXE METAL 6 PIESE 6300, 1     ,64.9
1875,7,SANITARE,20,10790381,PANOU SPATE ACRIL CABINA DUS HIDRO, 1     ,259
1876,7,SANITARE,20,10790416,SPOT PENTRU CABIN? DUS HIDRO, 1     ,89
1877,7,SANITARE,20,10790423,DUS FIX CABINA DUS HIDRO, 1     ,89
1878,7,SANITARE,20,10796632,GEAM LAT CAB HIDRO 100X100 C?DI?? ÎNALT?, 1     ,159
1879,7,SANITARE,8,10801784,MOB STATIV+LAVOAR+OGLINDA 60CM ALB/WENGE, 1     ,479
1880,7,SANITARE,28,10806012,COVOR BAIE 50X80CM CRAZY TURCOAZ, 1     ,27.9
1881,7,SANITARE,28,10806180,CÂRLIG METAL ELLIOT, 1     ,11.8
1882,7,SANITARE,8,10809995,OGLIND? 50CM RAM? MDF ALBAS ORIZONT, 1     ,105
1883,7,SANITARE,23,10823764,BATERIE BUC?T?RIE MCOM GROHE GET, 1     ,399
1884,7,SANITARE,8,10843980,OGLINDA 60X80CM 1 APLICA SI 3 ETAJERE, 1     ,158
1885,7,SANITARE,8,10844036,OGLINDA 70CM 1 APLICA 3 ETAJERE NEGRU, 1     ,158
1886,7,SANITARE,28,10846794,COVOR BAIE 50X80CM L??OS RO?U, 1     ,41.55
1887,7,SANITARE,28,10847025,PORTPROSOP 51X30CM EOLE ALB, 1     ,60
1888,7,SANITARE,28,10847452,PERIE WC SUPORT CERAMIC? P?TRAT BLEU, 1     ,43.5
1889,7,SANITARE,8,10866863,SET MOBILIER DESY 65 CM, 1     ,218
1890,7,SANITARE,23,10868515,BATERIE BUC?T?RIE MCOM GRANIT TOPASBEIGE, 1     ,315
1891,7,SANITARE,20,10869425,C?DI?? DU? 80X80CM SEMIROTUND H13- 15 CM, 1     ,229
1892,7,SANITARE,10,10872995,REZERVOR WC SEMI ÎN?L?IME 6/9L GEBERIT, 1     ,162
1893,7,SANITARE,20,10873975,SET DU? CU BAR? 3 FUNC?II CITY, 1     ,190.97
1894,7,SANITARE,20,10874843,SET DU? CU BAR? 5 FUNC?II REFINE, 1     ,35
1895,7,SANITARE,20,10890096,PANEL DE DU? INDUSTRIO, 1     ,1349
1896,7,SANITARE,28,10891503,SUPORT PROSOP BAR? 610MM DECO AB, 1     ,76.9
1897,7,SANITARE,28,10891594,SUPORT HÂRTIE IGIENIC? MADAGASKAR, 1     ,35.5
1898,7,SANITARE,28,10891643,SUPORT PROSOP BAR? 610MM MADAGASKAR, 1     ,73.9
1899,7,SANITARE,28,10891650,SUPORT PROSOP DUBLU MADAGASKAR, 1     ,91.9
1900,7,SANITARE,28,10891720,SUPORT PROSOP INELAR PASSION, 1     ,51
1901,7,SANITARE,23,10914736,BATERIE BUC?T?RIE MNCOM KALU, 1     ,139
1902,7,SANITARE,10,10914876,BUTON SLIM&SILENT EGE 27CM CROM LUCIOS, 1     ,119
1903,7,SANITARE,10,10914883,BUTON SLIM&SILENT EGE 27CM CROM MAT, 1     ,129
1904,7,SANITARE,8,10915912,COLOAN? SUSP 170 CM 1 U?? ALB SMART, 1     ,660
1905,7,SANITARE,20,10932243,CABIN? DU? SEMIROT 90*90*200 C?D ÎNALT?, 1     ,449
1906,7,SANITARE,28,10934392,SUPORT PERIE WC FUNKY PLASTIC ALB, 1     ,9.9
1907,7,SANITARE,28,10934532,SUPORT PERIE WC EMMY, 1     ,29.9
1908,7,SANITARE,28,10934595,PORT PROSOP TRIPLU MOBIL SMART  33X6X22, 1     ,49.9
1909,7,SANITARE,28,10934735,SUPORT PERIE WC CROM COLORS SENSEA, 1     ,39.9
1910,7,SANITARE,28,10934770,PORT PROSOP INEL CROM 15CM COLORS SENSEA, 1     ,39.9
1911,7,SANITARE,10,10937752,SET WC SUSPENDAT+REZ.INCASTRAT DELFI, 1     ,579
1912,7,SANITARE,28,10949624,PERDEA DE DU? 180X200 PEVA BLEU POLKA, 1     ,19.9
1913,7,SANITARE,28,10949792,BAR? DU? TELESCOPIC? 70X120 ALB, 1     ,39
1914,7,SANITARE,28,10950170,PERDEA DE DU? TEXTIL? 180X200 CUVINTE, 1     ,55
1915,7,SANITARE,28,10950184,PERDEA DE DU? TEXTIL? 180X200 ALB / BEJ, 1     ,55
1916,7,SANITARE,28,10950191,PERDEA DE DU? TEXTIL? 180X200 BAMBUSI, 1     ,55
1917,7,SANITARE,98,10956260,*CADA CRISTAL 150X100 STG_, 1     ,327.56
1918,7,SANITARE,98,10959214,*COVORAS BAIE 50X80CM KORALLE_CUL TERACO, 1     ,22.42
1919,7,SANITARE,98,11023243,*ETAJERA BAIE CU SERTAR BLEU_, 1     ,20.89
1920,7,SANITARE,98,11028003,*Cadita dus Elisa 80x80_patrata, 1     ,197.99
1921,7,SANITARE,98,11029242,*CAPAC WC PRESIDENT_POLIPROPILENA, 1     ,28.42
1922,7,SANITARE,98,11029935,*CRISTAL 150X100 HIDRO DR_, 1     ,1036.33
1923,7,SANITARE,98,11156901,*CADA CRISTAL 150X100 DR_, 1     ,327.56
1924,7,SANITARE,28,11268880,PAHAR MARE PLAST VERDE LINE, 1     ,4.9
1925,7,SANITARE,28,11268950,SAVONIER? ALB? PLASTIC 'FLEXIBLE', 1     ,5.9
1926,7,SANITARE,28,11268985,SUPORT PERIU?E PLAST ROZ LINE, 1     ,6.9
1927,7,SANITARE,10,11276461,LAVOAR PENTRU PIEDESTAL NEREA 56 CM, 1     ,69
1928,7,SANITARE,28,11288340,BAR? DE DU? FLEXIBIL? 100X100X100CM CROM, 1     ,59.9
1929,7,SANITARE,28,11320554,COS DEPOZITARE CU CAPAC RATAN 6 L, 1     ,19.9
1930,7,SANITARE,20,11324082,SET DU? 1 FUNC?IE ELDO, 1     ,57
1931,7,SANITARE,20,11324236,PAR? DU? 3 FUNC?II GAME, 1     ,63
1932,7,SANITARE,28,11325020,SET FIXARE WC PLASTIC, 1     ,8.99
1933,7,SANITARE,8,11331894,LAVOAR PE BLAT STICL? MARACAI 40X20X40CM, 1     ,84.9
1934,7,SANITARE,28,11332111,SUPORT PERIE WC ROZ HAPPY, 1     ,8.9
1935,7,SANITARE,10,11332384,BIDEU STATIV CERAMIC ESLA, 1     ,159
1936,7,SANITARE,28,11332433,ETAJER? STATIV? CROM 40X30X103 MODERN, 1     ,100
1937,7,SANITARE,28,11332454,PORT PROSOP BAIE CROM 44X25X42 MODERN, 1     ,75
1938,7,SANITARE,28,11332643,COVOR ANTIDERAPANT 54X54 STONE NEGRU, 1     ,19.4
1939,7,SANITARE,20,11334876,USA GLISANTA CABINA DUS TM40W, 1     ,289
1940,7,SANITARE,20,11336423,PARTE FIX? STICL? PT CABIN? TT4080W, 1     ,179
1941,7,SANITARE,28,11343136,CAPAC WC ABS FAMILY, 1     ,79
1942,7,SANITARE,28,11347896,CO? GUNOI INOX 5L HAPPY ALB, 1     ,19.9
1943,7,SANITARE,28,11347931,CO? GUNOI OGLINDA CUADRO 3L, 1     ,19.9
1944,7,SANITARE,20,11349653,PARTE FIXA STICLA PTR T4080W, 1     ,249
1945,7,SANITARE,20,11361476,GEAM FRONTAL ÎNCHIDERE 120X80 CM, 1     ,379
1946,7,SANITARE,28,11366215,COVOR BAIE OVAL BUMBAC 40X60 NATURAL, 1     ,6.9
1947,7,SANITARE,23,11371703,BATERIE MNCOM LAVOAR HOTI, 1     ,214
1948,7,SANITARE,28,11383540,SAPUNIERA NICE GREY, 1     ,18.9
1949,7,SANITARE,28,11383561,SUPORT PERIUTE DINTI NICE GREY, 1     ,19.9
1950,7,SANITARE,28,11389630,"PERIE WC CU SUPORT DIN MDF, LINGGA", 1     ,76
1951,7,SANITARE,28,11389651,"PERDEA POLIEST,180X200,INELE INCL,LANYU", 1     ,76
1952,7,SANITARE,28,11389693,"BURETE DE BAIE, MARO", 1     ,4.5
1953,7,SANITARE,28,11389770,"PERDEA POLIEST,180X200,INELE INCL,BORNEO", 1     ,76
1954,7,SANITARE,28,11389784,"PERDEA POLIEST,180X200,INELE INCL,MANILA", 1     ,76
1955,7,SANITARE,28,11390295,PERDEA DE DUS TEXTIL BAMBOO 180X200CM, 1     ,53.9
1956,7,SANITARE,28,11395860,COVOR BAIE MEMORY FORM 50X80CM DORE 6, 1     ,39.9
1957,7,SANITARE,28,11399290,CAPAC WC  DIZABILITATI, 1     ,159
1958,7,SANITARE,20,11400921,"INCHIDERE DUS NEREA 80X100X185, SERIG", 1     ,299
1959,7,SANITARE,20,11401033,"USA CULISANTA DADO 100X185, TRANSPARENTA", 1     ,449
1960,7,SANITARE,20,11401040,"USA CULISANTA DADO 120X185, TRANSPARENTA", 1     ,529
1961,7,SANITARE,15,11406052,CADA DE BAIE GRETA SIMPLA STG - 160X100, 1     ,769
1962,7,SANITARE,20,11422663,PAR? DU? 1 FUNCTIE KLUDI D-VISE, 1     ,69.9
1963,7,SANITARE,20,11422691,SET DU? CU BAR? 1 FUNC?IE KLUDI D-VISE, 1     ,170
1964,7,SANITARE,20,11434290,GEAM FIX STANGA, 1     ,399
1965,7,SANITARE,28,11441073,SUPORT METAL ALB PERIE WC+HARTIE IGI, 1     ,84
1966,7,SANITARE,20,11474526,SET DU? CU BAR? 3 FUNC?II SILVA, 1     ,109
1967,7,SANITARE,20,11474533,SET DU? 3 FUNC?II CROMAT SILVA, 1     ,64
1968,7,SANITARE,28,11477816,SCAUN CADA, 1     ,129
1969,7,SANITARE,20,11484284,INCHIDERE DUS PATRATA CLARA 90X90, 1     ,349
